t, ref_c, humidity, v_ch1, v_ch2
1689040392.125278, 24.423, 52.337, 9.999575615e+00, 9.999696732e+00
1689040393.5436153, 24.418, 52.344, 9.999568939e+00, 9.999702454e+00
1689040394.9621155, 24.427, 52.362, 9.999580383e+00, 9.999702454e+00
1689040396.3806171, 24.424, 52.375, 9.999578476e+00, 9.999675751e+00
1689040397.7991283, 24.42, 52.399, 9.999588013e+00, 9.999704361e+00
1689040399.2174678, 24.415, 52.419, 9.999585152e+00, 9.999704361e+00
1689040400.6359637, 24.426, 52.444, 9.999578476e+00, 9.999706268e+00
1689040402.0544884, 24.424, 52.461, 9.999582291e+00, 9.999687195e+00
1689040403.4729743, 24.418, 52.474, 9.999578476e+00, 9.999690056e+00
1689040404.891298, 24.414, 52.498, 9.999566078e+00, 9.999685287e+00
1689040406.309832, 24.426, 52.515, 9.999563217e+00, 9.999704361e+00
1689040407.7283382, 24.423, 52.529, 9.999568939e+00, 9.999690056e+00
1689040409.1466632, 24.426, 52.545, 9.999566078e+00, 9.999680519e+00
1689040410.5651698, 24.429, 52.55, 9.999585152e+00, 9.999685287e+00
1689040411.983676, 24.418, 52.561, 9.999580383e+00, 9.999696732e+00
1689040413.402009, 24.427, 52.568, 9.999580383e+00, 9.999694824e+00
1689040414.8204997, 24.426, 52.569, 9.999561310e+00, 9.999694824e+00
1689040416.2390761, 24.423, 52.586, 9.999591827e+00, 9.999692917e+00
1689040417.6575236, 24.423, 52.588, 9.999580383e+00, 9.999696732e+00
1689040419.0758626, 24.424, 52.597, 9.999575615e+00, 9.999694824e+00
1689040420.494357, 24.424, 52.594, 9.999578476e+00, 9.999706268e+00
1689040421.9128845, 24.423, 52.593, 9.999588013e+00, 9.999704361e+00
1689040423.3314207, 24.421, 52.599, 9.999588013e+00, 9.999706268e+00
1689040424.7497027, 24.42, 52.602, 9.999582291e+00, 9.999704361e+00
1689040426.1682673, 24.421, 52.61, 9.999589920e+00, 9.999690056e+00
1689040427.586705, 24.424, 52.61, 9.999580383e+00, 9.999706268e+00
1689040429.0052223, 24.421, 52.621, 9.999578476e+00, 9.999715805e+00
1689040430.4235828, 24.426, 52.621, 9.999585152e+00, 9.999718666e+00
1689040431.8420663, 24.423, 52.635, 9.999575615e+00, 9.999706268e+00
1689040433.2606018, 24.426, 52.625, 9.999578476e+00, 9.999696732e+00
1689040434.6790588, 24.42, 52.634, 9.999582291e+00, 9.999706268e+00
1689040436.097485, 24.417, 52.635, 9.999580383e+00, 9.999711990e+00
1689040437.5160043, 24.432, 52.643, 9.999580383e+00, 9.999709129e+00
1689040438.9344482, 24.427, 52.645, 9.999566078e+00, 9.999706268e+00
1689040440.3529363, 24.434, 52.657, 9.999575615e+00, 9.999702454e+00
1689040441.771279, 24.432, 52.664, 9.999575615e+00, 9.999696732e+00
1689040443.1897602, 24.432, 52.665, 9.999578476e+00, 9.999706268e+00
1689040444.6082842, 24.429, 52.665, 9.999568939e+00, 9.999713898e+00
1689040446.0267866, 24.429, 52.667, 9.999572754e+00, 9.999723434e+00
1689040447.4451385, 24.432, 52.665, 9.999563217e+00, 9.999715805e+00
1689040448.863641, 24.432, 52.671, 9.999572754e+00, 9.999704361e+00
1689040450.2821312, 24.427, 52.671, 9.999580383e+00, 9.999704361e+00
1689040451.7004514, 24.438, 52.684, 9.999572754e+00, 9.999694824e+00
1689040453.1189873, 24.438, 52.686, 9.999585152e+00, 9.999706268e+00
1689040454.5375063, 24.441, 52.689, 9.999570847e+00, 9.999699593e+00
1689040455.9559932, 24.44, 52.687, 9.999570847e+00, 9.999718666e+00
1689040457.3744752, 24.44, 52.692, 9.999570847e+00, 9.999715805e+00
1689040458.7928438, 24.437, 52.697, 9.999566078e+00, 9.999725342e+00
1689040460.2113273, 24.441, 52.705, 9.999556541e+00, 9.999699593e+00
1689040461.6298575, 24.44, 52.708, 9.999580383e+00, 9.999696732e+00
1689040463.0482755, 24.444, 52.708, 9.999580383e+00, 9.999687195e+00
1689040464.46668, 24.441, 52.717, 9.999582291e+00, 9.999696732e+00
1689040465.8851936, 24.432, 52.721, 9.999589920e+00, 9.999685287e+00
1689040467.3035097, 24.437, 52.731, 9.999588013e+00, 9.999685287e+00
1689040468.7220843, 24.44, 52.731, 9.999591827e+00, 9.999713898e+00
1689040470.140547, 24.444, 52.731, 9.999578476e+00, 9.999690056e+00
1689040471.55908, 24.441, 52.732, 9.999575615e+00, 9.999702454e+00
1689040472.977391, 24.443, 52.743, 9.999570847e+00, 9.999687195e+00
1689040474.395884, 24.438, 52.74, 9.999566078e+00, 9.999711990e+00
1689040475.8144314, 24.441, 52.751, 9.999580383e+00, 9.999696732e+00
1689040477.2327673, 24.437, 52.746, 9.999591827e+00, 9.999687195e+00
1689040478.6512034, 24.438, 52.762, 9.999575615e+00, 9.999692917e+00
1689040480.0697405, 24.437, 52.759, 9.999575615e+00, 9.999711990e+00
1689040481.488242, 24.435, 52.761, 9.999566078e+00, 9.999690056e+00
1689040482.9065862, 24.438, 52.768, 9.999566078e+00, 9.999675751e+00
1689040484.3251498, 24.441, 52.774, 9.999578476e+00, 9.999692917e+00
1689040485.743598, 24.444, 52.771, 9.999568939e+00, 9.999685287e+00
1689040487.1621566, 24.441, 52.778, 9.999568939e+00, 9.999685287e+00
1689040488.5806005, 24.437, 52.788, 9.999572754e+00, 9.999677658e+00
1689040489.998944, 24.446, 52.779, 9.999575615e+00, 9.999680519e+00
1689040491.417437, 24.437, 52.781, 9.999575615e+00, 9.999670982e+00
1689040492.835992, 24.443, 52.786, 9.999575615e+00, 9.999668121e+00
1689040494.2542741, 24.446, 52.784, 9.999572754e+00, 9.999675751e+00
1689040495.6728146, 24.443, 52.786, 9.999578476e+00, 9.999677658e+00
1689040497.091301, 24.438, 52.787, 9.999580383e+00, 9.999677658e+00
1689040498.5097995, 24.446, 52.79, 9.999580383e+00, 9.999673843e+00
1689040499.928133, 24.45, 52.794, 9.999582291e+00, 9.999685287e+00
1689040501.3466482, 24.444, 52.795, 9.999578476e+00, 9.999673843e+00
1689040502.7651381, 24.447, 52.791, 9.999568939e+00, 9.999685287e+00
1689040504.1834733, 24.443, 52.794, 9.999568939e+00, 9.999654770e+00
1689040505.602028, 24.44, 52.798, 9.999568939e+00, 9.999661446e+00
1689040507.020489, 24.443, 52.798, 9.999551773e+00, 9.999699593e+00
1689040508.439054, 24.443, 52.8, 9.999580383e+00, 9.999704361e+00
1689040509.857533, 24.443, 52.802, 9.999580383e+00, 9.999699593e+00
1689040511.2759612, 24.449, 52.805, 9.999582291e+00, 9.999699593e+00
1689040512.6943355, 24.447, 52.814, 9.999585152e+00, 9.999709129e+00
1689040514.1128986, 24.441, 52.811, 9.999563217e+00, 9.999709129e+00
1689040515.5314393, 24.437, 52.818, 9.999572754e+00, 9.999709129e+00
1689040516.9497094, 24.427, 52.804, 9.999575615e+00, 9.999704361e+00
1689040518.368191, 24.437, 52.822, 9.999575615e+00, 9.999709129e+00
1689040519.786698, 24.434, 52.824, 9.999570847e+00, 9.999699593e+00
1689040521.2052085, 24.437, 52.826, 9.999585152e+00, 9.999699593e+00
1689040522.6235437, 24.435, 52.835, 9.999599457e+00, 9.999696732e+00
1689040524.0420623, 24.438, 52.837, 9.999591827e+00, 9.999699593e+00
1689040525.460557, 24.435, 52.843, 9.999589920e+00, 9.999704361e+00
1689040526.8790572, 24.432, 52.841, 9.999588013e+00, 9.999704361e+00
1689040528.2974136, 24.435, 52.85, 9.999570847e+00, 9.999690056e+00
1689040529.7158992, 24.441, 52.853, 9.999578476e+00, 9.999687195e+00
1689040531.1344154, 24.443, 52.853, 9.999575615e+00, 9.999702454e+00
1689040532.552737, 24.44, 52.855, 9.999591827e+00, 9.999702454e+00
1689040533.9712567, 24.438, 52.854, 9.999594688e+00, 9.999704361e+00
1689040535.3897648, 24.446, 52.86, 9.999588013e+00, 9.999694824e+00
1689040536.8082838, 24.441, 52.863, 9.999588013e+00, 9.999702454e+00
1689040538.2266088, 24.441, 52.861, 9.999585152e+00, 9.999683380e+00
1689040539.6451046, 24.435, 52.859, 9.999585152e+00, 9.999680519e+00
1689040541.06364, 24.437, 52.865, 9.999594688e+00, 9.999685287e+00
1689040542.482144, 24.437, 52.868, 9.999589920e+00, 9.999680519e+00
1689040543.9006603, 24.441, 52.873, 9.999589920e+00, 9.999680519e+00
1689040545.318985, 24.435, 52.873, 9.999585152e+00, 9.999687195e+00
1689040546.7374818, 24.437, 52.878, 9.999582291e+00, 9.999694824e+00
1689040548.1559756, 24.435, 52.888, 9.999588013e+00, 9.999692917e+00
1689040549.5744722, 24.432, 52.886, 9.999589920e+00, 9.999683380e+00
1689040550.992985, 24.437, 52.895, 9.999578476e+00, 9.999677658e+00
1689040552.4113445, 24.437, 52.892, 9.999572754e+00, 9.999692917e+00
1689040553.829826, 24.444, 52.896, 9.999563217e+00, 9.999715805e+00
1689040555.2483668, 24.434, 52.904, 9.999572754e+00, 9.999709129e+00
1689040556.6666503, 24.437, 52.904, 9.999580383e+00, 9.999702454e+00
1689040558.0851774, 24.441, 52.907, 9.999572754e+00, 9.999692917e+00
1689040559.503731, 24.434, 52.903, 9.999578476e+00, 9.999694824e+00
1689040560.922165, 24.431, 52.903, 9.999575615e+00, 9.999702454e+00
1689040562.3405118, 24.435, 52.902, 9.999572754e+00, 9.999706268e+00
1689040563.759048, 24.427, 52.908, 9.999578476e+00, 9.999704361e+00
1689040565.1775415, 24.426, 52.911, 9.999566078e+00, 9.999709129e+00
1689040566.5960996, 24.434, 52.924, 9.999575615e+00, 9.999704361e+00
1689040568.014378, 24.426, 52.923, 9.999582291e+00, 9.999692917e+00
1689040569.4329543, 24.426, 52.927, 9.999588013e+00, 9.999683380e+00
1689040570.851418, 24.426, 52.924, 9.999578476e+00, 9.999699593e+00
1689040572.2699075, 24.426, 52.928, 9.999568939e+00, 9.999706268e+00
1689040573.6882105, 24.437, 52.934, 9.999563217e+00, 9.999709129e+00
1689040575.106728, 24.431, 52.938, 9.999566078e+00, 9.999706268e+00
1689040576.5252903, 24.432, 52.932, 9.999553680e+00, 9.999711990e+00
1689040577.9435983, 24.423, 52.937, 9.999566078e+00, 9.999702454e+00
1689040579.3620875, 24.432, 52.939, 9.999572754e+00, 9.999706268e+00
1689040580.7806444, 24.437, 52.946, 9.999570847e+00, 9.999687195e+00
1689040582.1990821, 24.423, 52.938, 9.999566078e+00, 9.999702454e+00
1689040583.6174405, 24.432, 52.946, 9.999566078e+00, 9.999704361e+00
1689040585.035959, 24.434, 52.941, 9.999570847e+00, 9.999718666e+00
1689040586.4544003, 24.438, 52.951, 9.999568939e+00, 9.999706268e+00
1689040587.8729398, 24.435, 52.956, 9.999556541e+00, 9.999709129e+00
1689040589.2914815, 24.44, 52.963, 9.999563217e+00, 9.999709129e+00
1689040590.709797, 24.444, 52.963, 9.999589920e+00, 9.999692917e+00
1689040592.1283517, 24.437, 52.961, 9.999588013e+00, 9.999696732e+00
1689040593.546841, 24.437, 52.968, 9.999572754e+00, 9.999704361e+00
1689040594.9652996, 24.449, 52.962, 9.999570847e+00, 9.999699593e+00
1689040596.3838227, 24.444, 52.96, 9.999585152e+00, 9.999704361e+00
1689040597.8021286, 24.449, 52.963, 9.999575615e+00, 9.999715805e+00
1689040599.2206957, 24.441, 52.968, 9.999575615e+00, 9.999706268e+00
1689040600.6391382, 24.441, 52.968, 9.999568939e+00, 9.999699593e+00
1689040602.0576699, 24.438, 52.968, 9.999559402e+00, 9.999715805e+00
1689040603.4760468, 24.441, 52.969, 9.999570847e+00, 9.999694824e+00
1689040604.8944802, 24.441, 52.971, 9.999575615e+00, 9.999706268e+00
1689040606.3130558, 24.441, 52.971, 9.999563217e+00, 9.999702454e+00
1689040607.731556, 24.443, 52.978, 9.999578476e+00, 9.999706268e+00
1689040609.1500688, 24.441, 52.978, 9.999568939e+00, 9.999711990e+00
1689040610.5683694, 24.443, 52.978, 9.999572754e+00, 9.999706268e+00
1689040611.9868417, 24.45, 52.976, 9.999575615e+00, 9.999715805e+00
1689040613.405405, 24.447, 52.972, 9.999566078e+00, 9.999706268e+00
1689040614.823921, 24.455, 52.978, 9.999559402e+00, 9.999702454e+00
1689040616.2422616, 24.454, 52.98, 9.999561310e+00, 9.999709129e+00
1689040617.6607003, 24.447, 52.978, 9.999578476e+00, 9.999696732e+00
1689040619.0792081, 24.447, 52.975, 9.999570847e+00, 9.999687195e+00
1689040620.4976087, 24.452, 52.973, 9.999570847e+00, 9.999699593e+00
1689040621.9161165, 24.458, 52.972, 9.999578476e+00, 9.999692917e+00
1689040623.3346858, 24.454, 52.981, 9.999588013e+00, 9.999706268e+00
1689040624.7529972, 24.457, 52.978, 9.999575615e+00, 9.999702454e+00
1689040626.1713824, 24.454, 52.974, 9.999566078e+00, 9.999699593e+00
1689040627.5900428, 24.454, 52.98, 9.999566078e+00, 9.999694824e+00
1689040629.0084891, 24.457, 52.977, 9.999572754e+00, 9.999709129e+00
1689040630.42682, 24.455, 52.982, 9.999578476e+00, 9.999704361e+00
1689040631.8453653, 24.449, 52.983, 9.999561310e+00, 9.999690056e+00
1689040633.2638526, 24.455, 52.985, 9.999580383e+00, 9.999683380e+00
1689040634.6821144, 24.45, 52.982, 9.999578476e+00, 9.999690056e+00
1689040636.1008692, 24.455, 52.978, 9.999578476e+00, 9.999680519e+00
1689040637.519167, 24.457, 52.986, 9.999591827e+00, 9.999687195e+00
1689040638.9376345, 24.455, 52.977, 9.999589920e+00, 9.999687195e+00
1689040640.356191, 24.463, 52.985, 9.999585152e+00, 9.999692917e+00
1689040641.7745044, 24.461, 52.985, 9.999570847e+00, 9.999709129e+00
1689040643.193023, 24.455, 52.988, 9.999594688e+00, 9.999706268e+00
1689040644.6116211, 24.463, 52.986, 9.999585152e+00, 9.999692917e+00
1689040646.0298107, 24.458, 52.986, 9.999568939e+00, 9.999694824e+00
1689040647.4483929, 24.457, 52.985, 9.999563217e+00, 9.999702454e+00
1689040648.8668423, 24.46, 52.989, 9.999553680e+00, 9.999709129e+00
1689040650.285339, 24.457, 52.98, 9.999559402e+00, 9.999690056e+00
1689040651.7036498, 24.463, 52.983, 9.999547005e+00, 9.999690056e+00
1689040653.1221914, 24.455, 52.989, 9.999566078e+00, 9.999696732e+00
1689040654.5406947, 24.454, 52.992, 9.999566078e+00, 9.999704361e+00
1689040655.9590595, 24.455, 52.992, 9.999575615e+00, 9.999711990e+00
1689040657.37754, 24.452, 52.987, 9.999580383e+00, 9.999696732e+00
1689040658.7960327, 24.46, 52.992, 9.999559402e+00, 9.999696732e+00
1689040660.2145603, 24.461, 52.988, 9.999563217e+00, 9.999709129e+00
1689040661.6328545, 24.463, 52.995, 9.999570847e+00, 9.999704361e+00
1689040663.051372, 24.458, 52.994, 9.999575615e+00, 9.999692917e+00
1689040664.4698904, 24.458, 52.993, 9.999570847e+00, 9.999685287e+00
1689040665.8884032, 24.464, 52.998, 9.999570847e+00, 9.999687195e+00
1689040667.306806, 24.455, 52.994, 9.999578476e+00, 9.999699593e+00
1689040668.7252357, 24.46, 53.002, 9.999572754e+00, 9.999687195e+00
1689040670.1437464, 24.461, 53.001, 9.999568939e+00, 9.999687195e+00
1689040671.5620856, 24.464, 53.002, 9.999570847e+00, 9.999685287e+00
1689040672.9806106, 24.458, 53.005, 9.999580383e+00, 9.999692917e+00
1689040674.3990965, 24.463, 52.993, 9.999575615e+00, 9.999685287e+00
1689040675.817421, 24.46, 53.001, 9.999575615e+00, 9.999704361e+00
1689040677.2359416, 24.463, 53.0, 9.999591827e+00, 9.999699593e+00
1689040678.6544213, 24.473, 53.001, 9.999588013e+00, 9.999699593e+00
1689040680.0727654, 24.464, 52.997, 9.999601364e+00, 9.999696732e+00
1689040681.491287, 24.473, 53.001, 9.999594688e+00, 9.999699593e+00
1689040682.9097764, 24.469, 52.994, 9.999597549e+00, 9.999699593e+00
1689040684.3283024, 24.467, 52.999, 9.999594688e+00, 9.999694824e+00
1689040685.7467477, 24.47, 52.996, 9.999597549e+00, 9.999702454e+00
1689040687.1651433, 24.481, 52.997, 9.999591827e+00, 9.999702454e+00
1689040688.5836933, 24.478, 52.998, 9.999585152e+00, 9.999699593e+00
1689040690.0021713, 24.47, 52.998, 9.999597549e+00, 9.999706268e+00
1689040691.4204848, 24.472, 52.994, 9.999594688e+00, 9.999711990e+00
1689040692.839028, 24.476, 52.997, 9.999582291e+00, 9.999699593e+00
1689040694.2575111, 24.476, 52.996, 9.999589920e+00, 9.999696732e+00
1689040695.6760345, 24.484, 52.994, 9.999594688e+00, 9.999690056e+00
1689040697.0945141, 24.487, 52.994, 9.999597549e+00, 9.999696732e+00
1689040698.5128553, 24.49, 52.99, 9.999585152e+00, 9.999706268e+00
1689040699.9313776, 24.484, 52.988, 9.999588013e+00, 9.999692917e+00
1689040701.3499055, 24.486, 52.992, 9.999589920e+00, 9.999702454e+00
1689040702.76839, 24.481, 52.989, 9.999589920e+00, 9.999704361e+00
1689040704.1866868, 24.481, 52.99, 9.999589920e+00, 9.999713898e+00
1689040705.6051898, 24.486, 52.985, 9.999582291e+00, 9.999711990e+00
1689040707.0237048, 24.476, 52.994, 9.999582291e+00, 9.999704361e+00
1689040708.4422235, 24.484, 52.993, 9.999572754e+00, 9.999709129e+00
1689040709.8606105, 24.484, 52.993, 9.999585152e+00, 9.999696732e+00
1689040711.2791324, 24.489, 52.994, 9.999589920e+00, 9.999706268e+00
1689040712.697657, 24.489, 52.99, 9.999582291e+00, 9.999706268e+00
1689040714.1162055, 24.49, 52.987, 9.999575615e+00, 9.999711990e+00
1689040715.534413, 24.49, 52.996, 9.999591827e+00, 9.999694824e+00
1689040716.9529228, 24.49, 52.994, 9.999585152e+00, 9.999709129e+00
1689040718.3714747, 24.493, 52.993, 9.999591827e+00, 9.999694824e+00
1689040719.7897637, 24.495, 52.995, 9.999597549e+00, 9.999706268e+00
1689040721.2083, 24.493, 52.987, 9.999588013e+00, 9.999709129e+00
1689040722.6267996, 24.495, 52.993, 9.999589920e+00, 9.999704361e+00
1689040724.045405, 24.492, 52.997, 9.999563217e+00, 9.999704361e+00
1689040725.4637713, 24.493, 52.988, 9.999568939e+00, 9.999713898e+00
1689040726.882105, 24.495, 52.988, 9.999549866e+00, 9.999713898e+00
1689040728.3006175, 24.499, 52.999, 9.999551773e+00, 9.999704361e+00
1689040729.719129, 24.504, 52.988, 9.999547005e+00, 9.999713898e+00
1689040731.1374593, 24.492, 52.992, 9.999556541e+00, 9.999704361e+00
1689040732.5559611, 24.503, 52.987, 9.999556541e+00, 9.999728203e+00
1689040733.974468, 24.496, 52.999, 9.999540329e+00, 9.999706268e+00
1689040735.393042, 24.503, 52.996, 9.999549866e+00, 9.999709129e+00
1689040736.811305, 24.499, 53.001, 9.999556541e+00, 9.999725342e+00
1689040738.2298083, 24.503, 52.997, 9.999568939e+00, 9.999715805e+00
1689040739.64839, 24.498, 52.997, 9.999588013e+00, 9.999721527e+00
1689040741.0668614, 24.506, 52.99, 9.999580383e+00, 9.999704361e+00
1689040742.4851859, 24.499, 52.99, 9.999578476e+00, 9.999704361e+00
1689040743.9036942, 24.506, 52.984, 9.999572754e+00, 9.999713898e+00
1689040745.3221931, 24.504, 52.993, 9.999561310e+00, 9.999709129e+00
1689040746.740513, 24.507, 52.985, 9.999588013e+00, 9.999718666e+00
1689040748.1590407, 24.51, 52.993, 9.999582291e+00, 9.999711990e+00
1689040749.5775363, 24.504, 52.993, 9.999597549e+00, 9.999721527e+00
1689040750.9960759, 24.503, 52.989, 9.999585152e+00, 9.999721527e+00
1689040752.4143674, 24.507, 52.992, 9.999575615e+00, 9.999713898e+00
1689040753.832878, 24.506, 52.983, 9.999578476e+00, 9.999728203e+00
1689040755.251389, 24.499, 52.99, 9.999588013e+00, 9.999718666e+00
1689040756.66971, 24.509, 52.99, 9.999580383e+00, 9.999683380e+00
1689040758.0882192, 24.503, 52.988, 9.999585152e+00, 9.999683380e+00
1689040759.506704, 24.509, 52.986, 9.999568939e+00, 9.999670982e+00
1689040760.925082, 24.501, 52.986, 9.999575615e+00, 9.999675751e+00
1689040762.3436184, 24.509, 52.987, 9.999578476e+00, 9.999683380e+00
1689040763.7620938, 24.507, 52.988, 9.999575615e+00, 9.999692917e+00
1689040765.1806445, 24.509, 52.988, 9.999589920e+00, 9.999683380e+00
1689040766.5991366, 24.509, 52.99, 9.999594688e+00, 9.999675751e+00
1689040768.017465, 24.506, 52.99, 9.999570847e+00, 9.999683380e+00
1689040769.435982, 24.51, 52.997, 9.999570847e+00, 9.999683380e+00
1689040770.854443, 24.51, 52.99, 9.999580383e+00, 9.999685287e+00
1689040772.2728074, 24.509, 52.992, 9.999566078e+00, 9.999704361e+00
1689040773.6913035, 24.506, 52.997, 9.999572754e+00, 9.999711990e+00
1689040775.1098049, 24.507, 52.993, 9.999582291e+00, 9.999711990e+00
1689040776.5281205, 24.509, 53.005, 9.999585152e+00, 9.999723434e+00
1689040777.9466379, 24.512, 53.0, 9.999580383e+00, 9.999699593e+00
1689040779.3651497, 24.513, 52.999, 9.999591827e+00, 9.999702454e+00
1689040780.7836454, 24.516, 53.001, 9.999578476e+00, 9.999699593e+00
1689040782.202041, 24.506, 53.007, 9.999588013e+00, 9.999706268e+00
1689040783.6205328, 24.512, 53.007, 9.999582291e+00, 9.999718666e+00
1689040785.0390334, 24.513, 53.004, 9.999575615e+00, 9.999715805e+00
1689040786.4573467, 24.51, 53.002, 9.999561310e+00, 9.999718666e+00
1689040787.8759124, 24.519, 53.007, 9.999570847e+00, 9.999704361e+00
1689040789.2943392, 24.512, 53.008, 9.999563217e+00, 9.999715805e+00
1689040790.7127473, 24.512, 53.013, 9.999580383e+00, 9.999704361e+00
1689040792.1312125, 24.512, 53.01, 9.999570847e+00, 9.999709129e+00
1689040793.549716, 24.507, 53.016, 9.999551773e+00, 9.999706268e+00
1689040794.968038, 24.521, 53.02, 9.999578476e+00, 9.999713898e+00
1689040796.386541, 24.519, 53.017, 9.999575615e+00, 9.999709129e+00
1689040797.8050435, 24.515, 53.013, 9.999572754e+00, 9.999704361e+00
1689040799.22356, 24.516, 53.01, 9.999570847e+00, 9.999711990e+00
1689040800.6418862, 24.516, 53.019, 9.999568939e+00, 9.999690056e+00
1689040802.0603974, 24.513, 53.018, 9.999572754e+00, 9.999699593e+00
1689040803.4789152, 24.518, 53.02, 9.999578476e+00, 9.999687195e+00
1689040804.8972385, 24.513, 53.016, 9.999575615e+00, 9.999702454e+00
1689040806.3157413, 24.521, 53.021, 9.999591827e+00, 9.999702454e+00
1689040807.7342951, 24.515, 53.017, 9.999582291e+00, 9.999696732e+00
1689040809.1527352, 24.516, 53.019, 9.999578476e+00, 9.999704361e+00
1689040810.57108, 24.518, 53.019, 9.999588013e+00, 9.999702454e+00
