t, ref_c, humidity, v_ch1, v_ch2
1689084418.1287665, 24.155, 54.119, 9.999613762e+00, 9.999740601e+00
1689084419.5472717, 24.161, 54.126, 9.999610901e+00, 9.999742508e+00
1689084420.9656339, 24.155, 54.122, 9.999613762e+00, 9.999752045e+00
1689084422.3841243, 24.153, 54.124, 9.999604225e+00, 9.999742508e+00
1689084423.8026507, 24.159, 54.121, 9.999607086e+00, 9.999740601e+00
1689084425.2209885, 24.159, 54.119, 9.999604225e+00, 9.999740601e+00
1689084426.6395097, 24.164, 54.126, 9.999607086e+00, 9.999750137e+00
1689084428.0580456, 24.161, 54.131, 9.999601364e+00, 9.999734879e+00
1689084429.476377, 24.161, 54.127, 9.999582291e+00, 9.999750137e+00
1689084430.8949244, 24.162, 54.129, 9.999588013e+00, 9.999747276e+00
1689084432.313419, 24.162, 54.128, 9.999594688e+00, 9.999753952e+00
1689084433.7319875, 24.162, 54.133, 9.999626160e+00, 9.999747276e+00
1689084435.1502736, 24.164, 54.135, 9.999608994e+00, 9.999750137e+00
1689084436.568781, 24.162, 54.136, 9.999623299e+00, 9.999744415e+00
1689084437.987286, 24.176, 54.145, 9.999618530e+00, 9.999737740e+00
1689084439.4057376, 24.175, 54.138, 9.999604225e+00, 9.999750137e+00
1689084440.8241904, 24.169, 54.134, 9.999599457e+00, 9.999723434e+00
1689084442.2426856, 24.165, 54.132, 9.999604225e+00, 9.999744415e+00
1689084443.6610186, 24.176, 54.123, 9.999613762e+00, 9.999723434e+00
1689084445.0795472, 24.17, 54.132, 9.999618530e+00, 9.999725342e+00
1689084446.4980729, 24.175, 54.127, 9.999616623e+00, 9.999740601e+00
1689084447.916583, 24.176, 54.12, 9.999618530e+00, 9.999715805e+00
1689084449.334926, 24.179, 54.117, 9.999610901e+00, 9.999725342e+00
1689084450.7534685, 24.179, 54.119, 9.999629974e+00, 9.999731064e+00
1689084452.1719654, 24.182, 54.102, 9.999618530e+00, 9.999734879e+00
1689084453.5903015, 24.178, 54.093, 9.999616623e+00, 9.999728203e+00
1689084455.0088139, 24.179, 54.086, 9.999594688e+00, 9.999731064e+00
1689084456.427319, 24.179, 54.079, 9.999589920e+00, 9.999740601e+00
1689084457.8458638, 24.175, 54.068, 9.999580383e+00, 9.999721527e+00
1689084459.2642615, 24.187, 54.076, 9.999588013e+00, 9.999725342e+00
1689084460.6827664, 24.178, 54.062, 9.999588013e+00, 9.999737740e+00
1689084462.1012769, 24.181, 54.062, 9.999599457e+00, 9.999728203e+00
1689084463.51958, 24.175, 54.051, 9.999591827e+00, 9.999728203e+00
1689084464.9381075, 24.184, 54.047, 9.999588013e+00, 9.999732971e+00
1689084466.356634, 24.181, 54.041, 9.999588013e+00, 9.999723434e+00
1689084467.775054, 24.182, 54.039, 9.999599457e+00, 9.999731064e+00
1689084469.1935232, 24.176, 54.034, 9.999585152e+00, 9.999728203e+00
1689084470.6120303, 24.185, 54.024, 9.999585152e+00, 9.999732971e+00
1689084472.0304012, 24.175, 54.016, 9.999578476e+00, 9.999728203e+00
1689084473.448845, 24.184, 54.013, 9.999589920e+00, 9.999723434e+00
1689084474.8673596, 24.181, 54.001, 9.999607086e+00, 9.999718666e+00
1689084476.2857046, 24.17, 53.994, 9.999594688e+00, 9.999721527e+00
1689084477.704233, 24.172, 53.986, 9.999604225e+00, 9.999734879e+00
1689084479.1227536, 24.178, 53.976, 9.999594688e+00, 9.999742508e+00
1689084480.5412688, 24.173, 53.966, 9.999594688e+00, 9.999740601e+00
1689084481.9596014, 24.175, 53.966, 9.999599457e+00, 9.999734879e+00
1689084483.378119, 24.172, 53.953, 9.999591827e+00, 9.999728203e+00
1689084484.7966638, 24.179, 53.95, 9.999599457e+00, 9.999747276e+00
1689084486.2151754, 24.173, 53.941, 9.999589920e+00, 9.999725342e+00
1689084487.633522, 24.176, 53.932, 9.999588013e+00, 9.999740601e+00
1689084489.0520272, 24.172, 53.926, 9.999604225e+00, 9.999740601e+00
1689084490.4705546, 24.167, 53.915, 9.999585152e+00, 9.999744415e+00
1689084491.8890882, 24.161, 53.903, 9.999582291e+00, 9.999747276e+00
1689084493.3074136, 24.167, 53.896, 9.999585152e+00, 9.999747276e+00
1689084494.7259307, 24.159, 53.882, 9.999604225e+00, 9.999753952e+00
1689084496.1442723, 24.158, 53.872, 9.999597549e+00, 9.999759674e+00
1689084497.5627742, 24.17, 53.868, 9.999607086e+00, 9.999731064e+00
1689084498.9812977, 24.149, 53.858, 9.999613762e+00, 9.999734879e+00
1689084500.3998818, 24.144, 53.852, 9.999616623e+00, 9.999753952e+00
1689084501.8181424, 24.147, 53.844, 9.999604225e+00, 9.999752045e+00
1689084503.236664, 24.141, 53.833, 9.999607086e+00, 9.999756813e+00
1689084504.6551778, 24.135, 53.831, 9.999607086e+00, 9.999759674e+00
1689084506.073583, 24.136, 53.821, 9.999607086e+00, 9.999740601e+00
1689084507.4920318, 24.136, 53.81, 9.999607086e+00, 9.999759674e+00
1689084508.9105968, 24.132, 53.805, 9.999604225e+00, 9.999756813e+00
1689084510.3288999, 24.129, 53.796, 9.999580383e+00, 9.999756813e+00
1689084511.7474153, 24.139, 53.788, 9.999599457e+00, 9.999759674e+00
1689084513.1659372, 24.135, 53.781, 9.999594688e+00, 9.999744415e+00
1689084514.584442, 24.133, 53.776, 9.999599457e+00, 9.999750137e+00
1689084516.0027962, 24.126, 53.77, 9.999604225e+00, 9.999750137e+00
1689084517.4213133, 24.132, 53.758, 9.999607086e+00, 9.999747276e+00
1689084518.839824, 24.124, 53.758, 9.999589920e+00, 9.999752045e+00
1689084520.2581677, 24.138, 53.76, 9.999618530e+00, 9.999753952e+00
1689084521.6766827, 24.129, 53.758, 9.999607086e+00, 9.999744415e+00
1689084523.0952039, 24.129, 53.756, 9.999610901e+00, 9.999752045e+00
1689084524.5135577, 24.121, 53.768, 9.999594688e+00, 9.999759674e+00
1689084525.9321032, 24.129, 53.759, 9.999589920e+00, 9.999752045e+00
1689084527.350612, 24.129, 53.764, 9.999591827e+00, 9.999769211e+00
1689084528.7689183, 24.133, 53.759, 9.999585152e+00, 9.999752045e+00
1689084530.187434, 24.135, 53.759, 9.999591827e+00, 9.999759674e+00
1689084531.6059456, 24.124, 53.753, 9.999588013e+00, 9.999753952e+00
1689084533.0243025, 24.126, 53.757, 9.999599457e+00, 9.999756813e+00
1689084534.4428113, 24.129, 53.752, 9.999597549e+00, 9.999756813e+00
1689084535.861311, 24.136, 53.743, 9.999597549e+00, 9.999750137e+00
1689084537.2796674, 24.135, 53.731, 9.999608994e+00, 9.999753952e+00
1689084538.6981697, 24.129, 53.721, 9.999618530e+00, 9.999752045e+00
1689084540.1166968, 24.126, 53.711, 9.999618530e+00, 9.999771118e+00
1689084541.5352066, 24.126, 53.696, 9.999610901e+00, 9.999756813e+00
1689084542.9535584, 24.124, 53.683, 9.999608994e+00, 9.999737740e+00
1689084544.3720722, 24.126, 53.667, 9.999604225e+00, 9.999737740e+00
1689084545.7905884, 24.121, 53.661, 9.999591827e+00, 9.999737740e+00
1689084547.208929, 24.123, 53.644, 9.999575615e+00, 9.999742508e+00
1689084548.627463, 24.12, 53.628, 9.999589920e+00, 9.999756813e+00
1689084550.0459652, 24.12, 53.62, 9.999594688e+00, 9.999728203e+00
1689084551.464294, 24.118, 53.611, 9.999582291e+00, 9.999721527e+00
1689084552.8828354, 24.123, 53.608, 9.999580383e+00, 9.999737740e+00
1689084554.301339, 24.104, 53.602, 9.999599457e+00, 9.999742508e+00
1689084555.7199686, 24.113, 53.595, 9.999607086e+00, 9.999740601e+00
1689084557.1382003, 24.107, 53.589, 9.999601364e+00, 9.999750137e+00
1689084558.5567214, 24.113, 53.58, 9.999588013e+00, 9.999759674e+00
1689084559.9752486, 24.11, 53.572, 9.999591827e+00, 9.999759674e+00
1689084561.3935733, 24.1, 53.568, 9.999585152e+00, 9.999759674e+00
1689084562.812164, 24.11, 53.558, 9.999591827e+00, 9.999742508e+00
1689084564.230626, 24.11, 53.55, 9.999594688e+00, 9.999750137e+00
1689084565.6489985, 24.106, 53.541, 9.999578476e+00, 9.999744415e+00
1689084567.0674574, 24.101, 53.541, 9.999582291e+00, 9.999740601e+00
1689084568.4859965, 24.097, 53.541, 9.999580383e+00, 9.999740601e+00
1689084569.904321, 24.106, 53.535, 9.999578476e+00, 9.999747276e+00
1689084571.3228304, 24.104, 53.531, 9.999575615e+00, 9.999731064e+00
1689084572.7413368, 24.097, 53.531, 9.999582291e+00, 9.999725342e+00
1689084574.1598632, 24.09, 53.521, 9.999582291e+00, 9.999737740e+00
1689084575.5781932, 24.095, 53.519, 9.999578476e+00, 9.999761581e+00
1689084576.9967217, 24.092, 53.509, 9.999597549e+00, 9.999742508e+00
1689084578.4152327, 24.095, 53.506, 9.999588013e+00, 9.999723434e+00
1689084579.8335736, 24.083, 53.503, 9.999604225e+00, 9.999747276e+00
1689084581.252108, 24.087, 53.495, 9.999620438e+00, 9.999761581e+00
1689084582.670601, 24.089, 53.491, 9.999620438e+00, 9.999753952e+00
1689084584.0889845, 24.09, 53.485, 9.999604225e+00, 9.999744415e+00
1689084585.5074642, 24.089, 53.485, 9.999599457e+00, 9.999763489e+00
1689084586.9259923, 24.083, 53.479, 9.999591827e+00, 9.999759674e+00
1689084588.3444908, 24.078, 53.473, 9.999597549e+00, 9.999769211e+00
1689084589.7628372, 24.08, 53.47, 9.999594688e+00, 9.999769211e+00
1689084591.1813478, 24.083, 53.468, 9.999591827e+00, 9.999766350e+00
1689084592.599861, 24.078, 53.461, 9.999599457e+00, 9.999761581e+00
1689084594.0182114, 24.077, 53.458, 9.999588013e+00, 9.999766350e+00
1689084595.4367287, 24.078, 53.457, 9.999597549e+00, 9.999759674e+00
1689084596.8553047, 24.07, 53.453, 9.999610901e+00, 9.999721527e+00
1689084598.2737932, 24.067, 53.453, 9.999591827e+00, 9.999737740e+00
1689084599.6920943, 24.066, 53.44, 9.999591827e+00, 9.999753952e+00
1689084601.1106184, 24.069, 53.433, 9.999591827e+00, 9.999737740e+00
1689084602.5291064, 24.066, 53.422, 9.999597549e+00, 9.999725342e+00
1689084603.9474661, 24.063, 53.423, 9.999588013e+00, 9.999731064e+00
1689084605.3659792, 24.064, 53.417, 9.999594688e+00, 9.999740601e+00
1689084606.7845032, 24.055, 53.412, 9.999588013e+00, 9.999731064e+00
1689084608.2028413, 24.058, 53.41, 9.999591827e+00, 9.999734879e+00
1689084609.6213543, 24.055, 53.407, 9.999588013e+00, 9.999734879e+00
1689084611.0398622, 24.054, 53.397, 9.999585152e+00, 9.999728203e+00
1689084612.4582605, 24.052, 53.388, 9.999589920e+00, 9.999732971e+00
1689084613.8767273, 24.041, 53.395, 9.999585152e+00, 9.999721527e+00
1689084615.2952714, 24.054, 53.392, 9.999591827e+00, 9.999737740e+00
1689084616.713568, 24.054, 53.394, 9.999601364e+00, 9.999734879e+00
1689084618.1320896, 24.051, 53.38, 9.999589920e+00, 9.999731064e+00
1689084619.5506024, 24.046, 53.377, 9.999575615e+00, 9.999723434e+00
1689084620.969118, 24.041, 53.383, 9.999594688e+00, 9.999740601e+00
1689084622.3874657, 24.041, 53.377, 9.999591827e+00, 9.999732971e+00
1689084623.8059783, 24.041, 53.384, 9.999599457e+00, 9.999740601e+00
1689084625.2245338, 24.037, 53.375, 9.999604225e+00, 9.999731064e+00
1689084626.6429088, 24.035, 53.377, 9.999607086e+00, 9.999732971e+00
1689084628.0613453, 24.037, 53.375, 9.999610901e+00, 9.999734879e+00
1689084629.4799275, 24.031, 53.372, 9.999607086e+00, 9.999737740e+00
1689084630.8982193, 24.034, 53.371, 9.999608994e+00, 9.999742508e+00
1689084632.3167145, 24.028, 53.365, 9.999601364e+00, 9.999752045e+00
1689084633.7352169, 24.026, 53.369, 9.999604225e+00, 9.999756813e+00
1689084635.1535716, 24.026, 53.363, 9.999599457e+00, 9.999740601e+00
1689084636.5721378, 24.017, 53.353, 9.999601364e+00, 9.999742508e+00
1689084637.9906013, 24.018, 53.349, 9.999589920e+00, 9.999747276e+00
1689084639.409098, 24.011, 53.344, 9.999601364e+00, 9.999744415e+00
1689084640.8274662, 24.015, 53.334, 9.999597549e+00, 9.999742508e+00
1689084642.2459822, 24.018, 53.326, 9.999597549e+00, 9.999740601e+00
1689084643.6643174, 24.003, 53.317, 9.999594688e+00, 9.999742508e+00
1689084645.0828114, 23.997, 53.302, 9.999591827e+00, 9.999744415e+00
1689084646.5013368, 23.997, 53.298, 9.999588013e+00, 9.999752045e+00
1689084647.9198558, 23.997, 53.293, 9.999591827e+00, 9.999759674e+00
1689084649.3381948, 23.988, 53.289, 9.999594688e+00, 9.999763489e+00
1689084650.756698, 23.989, 53.281, 9.999582291e+00, 9.999747276e+00
1689084652.1752195, 23.988, 53.281, 9.999599457e+00, 9.999753952e+00
1689084653.593761, 23.986, 53.274, 9.999580383e+00, 9.999744415e+00
1689084655.012247, 23.994, 53.277, 9.999578476e+00, 9.999740601e+00
1689084656.4305882, 23.991, 53.275, 9.999572754e+00, 9.999742508e+00
1689084657.849114, 23.989, 53.284, 9.999599457e+00, 9.999737740e+00
1689084659.2676413, 23.998, 53.281, 9.999604225e+00, 9.999744415e+00
1689084660.6861758, 23.994, 53.283, 9.999613762e+00, 9.999734879e+00
1689084662.1045325, 23.995, 53.291, 9.999608994e+00, 9.999734879e+00
1689084663.5229828, 24.005, 53.285, 9.999610901e+00, 9.999731064e+00
1689084664.9415438, 23.991, 53.287, 9.999607086e+00, 9.999734879e+00
1689084666.3600042, 23.988, 53.283, 9.999604225e+00, 9.999725342e+00
1689084667.7783518, 23.992, 53.285, 9.999599457e+00, 9.999734879e+00
1689084669.196874, 23.986, 53.287, 9.999597549e+00, 9.999734879e+00
1689084670.6153777, 23.975, 53.276, 9.999597549e+00, 9.999744415e+00
1689084672.033892, 23.982, 53.266, 9.999604225e+00, 9.999742508e+00
1689084673.4522321, 23.975, 53.271, 9.999599457e+00, 9.999737740e+00
1689084674.8707554, 23.982, 53.258, 9.999608994e+00, 9.999750137e+00
1689084676.2892675, 23.977, 53.251, 9.999597549e+00, 9.999759674e+00
1689084677.7076142, 23.971, 53.241, 9.999599457e+00, 9.999766350e+00
1689084679.1261137, 23.969, 53.231, 9.999597549e+00, 9.999761581e+00
1689084680.5446374, 23.966, 53.228, 9.999591827e+00, 9.999752045e+00
1689084681.9631445, 23.969, 53.214, 9.999604225e+00, 9.999763489e+00
1689084683.3814874, 23.962, 53.204, 9.999591827e+00, 9.999756813e+00
1689084684.7999961, 23.963, 53.198, 9.999594688e+00, 9.999744415e+00
1689084686.2185674, 23.963, 53.196, 9.999607086e+00, 9.999756813e+00
1689084687.6368449, 23.971, 53.194, 9.999618530e+00, 9.999756813e+00
1689084689.0553687, 23.966, 53.19, 9.999610901e+00, 9.999778748e+00
1689084690.4738836, 23.965, 53.189, 9.999597549e+00, 9.999747276e+00
1689084691.8923955, 23.96, 53.182, 9.999594688e+00, 9.999737740e+00
1689084693.310729, 23.962, 53.179, 9.999588013e+00, 9.999744415e+00
1689084694.7292705, 23.959, 53.182, 9.999578476e+00, 9.999742508e+00
1689084696.1477501, 23.968, 53.176, 9.999589920e+00, 9.999737740e+00
1689084697.5662923, 23.951, 53.162, 9.999582291e+00, 9.999737740e+00
1689084698.9846075, 23.959, 53.15, 9.999604225e+00, 9.999723434e+00
1689084700.403127, 23.954, 53.151, 9.999580383e+00, 9.999731064e+00
1689084701.821646, 23.948, 53.135, 9.999582291e+00, 9.999725342e+00
1689084703.2400076, 23.949, 53.127, 9.999585152e+00, 9.999740601e+00
1689084704.658495, 23.937, 53.131, 9.999610901e+00, 9.999732971e+00
1689084706.0770159, 23.933, 53.134, 9.999607086e+00, 9.999740601e+00
1689084707.4955215, 23.934, 53.123, 9.999597549e+00, 9.999740601e+00
1689084708.9138548, 23.936, 53.12, 9.999604225e+00, 9.999742508e+00
1689084710.332369, 23.937, 53.127, 9.999599457e+00, 9.999737740e+00
1689084711.7508874, 23.926, 53.118, 9.999607086e+00, 9.999737740e+00
1689084713.1694016, 23.936, 53.122, 9.999607086e+00, 9.999737740e+00
1689084714.5877955, 23.934, 53.11, 9.999610901e+00, 9.999756813e+00
1689084716.0062573, 23.936, 53.105, 9.999608994e+00, 9.999752045e+00
1689084717.4248123, 23.936, 53.101, 9.999591827e+00, 9.999744415e+00
1689084718.8431087, 23.931, 53.102, 9.999613762e+00, 9.999742508e+00
1689084720.2616253, 23.926, 53.096, 9.999601364e+00, 9.999753952e+00
1689084721.6801362, 23.937, 53.095, 9.999599457e+00, 9.999752045e+00
1689084723.0984735, 23.926, 53.089, 9.999599457e+00, 9.999742508e+00
1689084724.5169764, 23.923, 53.086, 9.999597549e+00, 9.999740601e+00
1689084725.935498, 23.926, 53.083, 9.999607086e+00, 9.999732971e+00
1689084727.3540063, 23.925, 53.08, 9.999607086e+00, 9.999737740e+00
1689084728.7723575, 23.926, 53.073, 9.999601364e+00, 9.999734879e+00
1689084730.1909482, 23.926, 53.061, 9.999610901e+00, 9.999734879e+00
1689084731.6093693, 23.922, 53.061, 9.999594688e+00, 9.999732971e+00
1689084733.0278757, 23.919, 53.048, 9.999585152e+00, 9.999732971e+00
1689084734.4462178, 23.916, 53.049, 9.999599457e+00, 9.999732971e+00
1689084735.8647442, 23.913, 53.046, 9.999591827e+00, 9.999744415e+00
1689084737.2830868, 23.908, 53.033, 9.999601364e+00, 9.999740601e+00
1689084738.7015882, 23.903, 53.038, 9.999594688e+00, 9.999734879e+00
1689084740.12011, 23.907, 53.037, 9.999597549e+00, 9.999740601e+00
1689084741.5386252, 23.907, 53.037, 9.999589920e+00, 9.999740601e+00
1689084742.956961, 23.9, 53.052, 9.999582291e+00, 9.999747276e+00
1689084744.3754673, 23.899, 53.06, 9.999580383e+00, 9.999753952e+00
1689084745.7939897, 23.897, 53.066, 9.999591827e+00, 9.999742508e+00
1689084747.2123282, 23.897, 53.081, 9.999601364e+00, 9.999723434e+00
1689084748.6308484, 23.896, 53.093, 9.999597549e+00, 9.999742508e+00
1689084750.0493648, 23.902, 53.108, 9.999597549e+00, 9.999750137e+00
1689084751.4677005, 23.902, 53.121, 9.999607086e+00, 9.999731064e+00
1689084752.8862598, 23.9, 53.138, 9.999613762e+00, 9.999740601e+00
1689084754.3047411, 23.896, 53.159, 9.999607086e+00, 9.999744415e+00
1689084755.723054, 23.894, 53.182, 9.999613762e+00, 9.999742508e+00
1689084757.1415684, 23.891, 53.192, 9.999620438e+00, 9.999744415e+00
1689084758.5600824, 23.896, 53.217, 9.999629974e+00, 9.999744415e+00
1689084759.9784472, 23.9, 53.235, 9.999608994e+00, 9.999740601e+00
1689084761.396931, 23.902, 53.254, 9.999594688e+00, 9.999740601e+00
1689084762.8154433, 23.897, 53.272, 9.999610901e+00, 9.999734879e+00
1689084764.2337859, 23.894, 53.293, 9.999618530e+00, 9.999732971e+00
1689084765.6522965, 23.894, 53.302, 9.999604225e+00, 9.999744415e+00
1689084767.0708158, 23.893, 53.324, 9.999608994e+00, 9.999747276e+00
1689084768.4893165, 23.887, 53.329, 9.999607086e+00, 9.999732971e+00
1689084769.9076746, 23.887, 53.344, 9.999608994e+00, 9.999750137e+00
1689084771.3262181, 23.87, 53.346, 9.999585152e+00, 9.999737740e+00
1689084772.7446938, 23.868, 53.355, 9.999597549e+00, 9.999742508e+00
1689084774.1632514, 23.867, 53.363, 9.999570847e+00, 9.999759674e+00
1689084775.5815587, 23.867, 53.378, 9.999578476e+00, 9.999740601e+00
1689084777.0000877, 23.865, 53.381, 9.999588013e+00, 9.999752045e+00
1689084778.418607, 23.868, 53.39, 9.999594688e+00, 9.999740601e+00
1689084779.837099, 23.864, 53.394, 9.999599457e+00, 9.999753952e+00
1689084781.255425, 23.87, 53.408, 9.999585152e+00, 9.999732971e+00
1689084782.6739793, 23.865, 53.413, 9.999610901e+00, 9.999728203e+00
1689084784.0924366, 23.879, 53.436, 9.999608994e+00, 9.999737740e+00
1689084785.5109527, 23.871, 53.452, 9.999594688e+00, 9.999752045e+00
1689084786.929296, 23.867, 53.473, 9.999607086e+00, 9.999753952e+00
1689084788.3478026, 23.874, 53.489, 9.999607086e+00, 9.999747276e+00
1689084789.7663033, 23.874, 53.501, 9.999610901e+00, 9.999742508e+00
1689084791.1848357, 23.862, 53.509, 9.999618530e+00, 9.999750137e+00
1689084792.6031814, 23.87, 53.521, 9.999616623e+00, 9.999759674e+00
1689084794.021684, 23.868, 53.534, 9.999608994e+00, 9.999744415e+00
1689084795.4401941, 23.873, 53.55, 9.999585152e+00, 9.999732971e+00
1689084796.8587003, 23.87, 53.575, 9.999601364e+00, 9.999759674e+00
1689084798.2772117, 23.871, 53.602, 9.999607086e+00, 9.999742508e+00
1689084799.6955626, 23.873, 53.622, 9.999601364e+00, 9.999742508e+00
1689084801.1140802, 23.876, 53.654, 9.999604225e+00, 9.999737740e+00
1689084802.5325775, 23.868, 53.68, 9.999589920e+00, 9.999750137e+00
1689084803.9510868, 23.867, 53.704, 9.999597549e+00, 9.999742508e+00
1689084805.3696117, 23.87, 53.721, 9.999608994e+00, 9.999742508e+00
1689084806.7879474, 23.879, 53.739, 9.999597549e+00, 9.999740601e+00
1689084808.2064636, 23.868, 53.752, 9.999599457e+00, 9.999731064e+00
1689084809.6249623, 23.88, 53.765, 9.999618530e+00, 9.999723434e+00
1689084811.0434928, 23.871, 53.778, 9.999607086e+00, 9.999723434e+00
1689084812.4618273, 23.874, 53.792, 9.999599457e+00, 9.999740601e+00
1689084813.8803406, 23.871, 53.805, 9.999582291e+00, 9.999734879e+00
1689084815.2988777, 23.864, 53.807, 9.999589920e+00, 9.999771118e+00
1689084816.7173626, 23.854, 53.82, 9.999597549e+00, 9.999753952e+00
1689084818.1358666, 23.868, 53.83, 9.999582291e+00, 9.999769211e+00
1689084819.554255, 23.865, 53.835, 9.999582291e+00, 9.999771118e+00
1689084820.9727113, 23.862, 53.848, 9.999591827e+00, 9.999769211e+00
1689084822.3912737, 23.865, 53.861, 9.999601364e+00, 9.999771118e+00
1689084823.8097496, 23.864, 53.871, 9.999585152e+00, 9.999761581e+00
1689084825.2280862, 23.864, 53.884, 9.999585152e+00, 9.999759674e+00
1689084826.6465995, 23.853, 53.896, 9.999599457e+00, 9.999775887e+00
1689084828.0651326, 23.853, 53.906, 9.999578476e+00, 9.999773026e+00
1689084829.483617, 23.851, 53.92, 9.999575615e+00, 9.999752045e+00
1689084830.901954, 23.856, 53.933, 9.999582291e+00, 9.999750137e+00
1689084832.3204882, 23.844, 53.937, 9.999594688e+00, 9.999756813e+00
1689084833.739029, 23.844, 53.949, 9.999578476e+00, 9.999740601e+00
1689084835.1574922, 23.844, 53.961, 9.999588013e+00, 9.999753952e+00
1689084836.5758338, 23.844, 53.967, 9.999578476e+00, 9.999744415e+00
1689084837.9943457, 23.833, 53.976, 9.999580383e+00, 9.999737740e+00
